SKU_ID,Revenue_Rank,Category,Segment,ABC_Class,XYZ_Class,Total_Revenue,Revenue_Pct,Total_Units,Stockout_Rate_Pct,CV,Priority_Flag,Recommended_Zone,Adj_Safety_Stock,Adj_Reorder_Point,Primary_Warehouse,Cumulative_Revenue_Pct
CHM-001533,565,Chemical,CY,C,Y,1989441.0,0.0102,2430,3.52,0.3948,Review,Reserve,241,91,DHL-WH-IL02,98.4364
PHM-001769,566,Pharmaceutical,CX,C,X,1979164.8,0.0102,4320,5.87,0.1784,Reduce,Reserve,86,516,DHL-WH-IL02,98.4466
FMC-000913,567,FMCG,CX,C,X,1964619.3,0.0101,32662,2.03,0.2299,Reduce,Reserve,134,305,DHL-WH-NJ01,98.4567
PHM-000712,568,Pharmaceutical,CY,C,Y,1947962.0,0.01,4700,2.39,0.4073,Review,Reserve,65,37,DHL-WH-IL02,98.4667
AUT-001208,569,Automotive,CY,C,Y,1935410.84,0.01,3566,2.99,0.5696,Review,Reserve,56,409,DHL-WH-NJ01,98.4767
FSH-000532,570,Fashion & Apparel,CY,C,Y,1933735.74,0.0099,10282,2.34,0.4028,Review,Reserve,16,43,DHL-WH-TX03,98.4866
HLT-000148,571,Healthcare,CY,C,Y,1931419.28,0.0099,9544,4.95,0.5844,Review,Reserve,202,390,DHL-WH-NJ01,98.4965
FSH-000144,572,Fashion & Apparel,CY,C,Y,1870475.86,0.0096,12001,4.57,0.5572,Review,Reserve,49,304,DHL-WH-NJ01,98.5061
FSH-000994,573,Fashion & Apparel,CX,C,X,1864569.96,0.0096,9642,2.75,0.2219,Reduce,Reserve,89,334,DHL-WH-NJ01,98.5157
PHM-000061,574,Pharmaceutical,CY,C,Y,1863470.1,0.0096,8490,3.37,0.6191,Review,Reserve,21,365,DHL-WH-IL02,98.5253
FMC-001991,575,FMCG,CX,C,X,1836588.88,0.0094,26222,2.93,0.2901,Reduce,Reserve,198,125,DHL-WH-IL02,98.5347
IND-001136,576,Industrial,CY,C,Y,1822879.8,0.0094,1194,4.07,0.5471,Review,Reserve,200,437,DHL-WH-NJ01,98.5441
FMC-001130,577,FMCG,CY,C,Y,1797082.98,0.0092,22722,3.43,0.5836,Review,Reserve,42,257,DHL-WH-NJ01,98.5533
CHM-001724,578,Chemical,CX,C,X,1794849.42,0.0092,3171,2.84,0.1815,Reduce,Reserve,14,227,DHL-WH-IL02,98.5625
FSH-000851,579,Fashion & Apparel,CY,C,Y,1790846.75,0.0092,11935,3.56,0.3862,Review,Reserve,264,89,DHL-WH-NJ01,98.5717
ELC-000087,580,Consumer Electronics,CY,C,Y,1786276.8,0.0092,12888,2.83,0.5709,Review,Reserve,246,379,DHL-WH-NJ01,98.5809
FMC-000243,581,FMCG,CY,C,Y,1781242.26,0.0092,78022,3.1,0.5959,Review,Reserve,29,33,DHL-WH-NJ01,98.5901
FMC-001220,582,FMCG,CY,C,Y,1767525.66,0.0091,23346,3.1,0.5882,Review,Reserve,181,158,DHL-WH-IL02,98.5992
CHM-001237,583,Chemical,CX,C,X,1756910.04,0.009,2802,3.33,0.1885,Reduce,Reserve,236,271,DHL-WH-TX03,98.6082
PHM-000470,584,Pharmaceutical,CY,C,Y,1752117.86,0.009,25642,1.62,0.5998,Review,Reserve,224,222,DHL-WH-IL02,98.6172
CHM-000295,585,Chemical,CX,C,X,1735992.96,0.0089,10048,2.54,0.1723,Reduce,Reserve,22,94,DHL-WH-IL02,98.6261
PHM-001691,586,Pharmaceutical,CY,C,Y,1726194.08,0.0089,2818,3.26,0.6033,Review,Reserve,270,257,DHL-WH-NJ01,98.635
FSH-000453,587,Fashion & Apparel,CY,C,Y,1713111.44,0.0088,15439,2.65,0.3917,Review,Reserve,292,468,DHL-WH-NJ01,98.6438
CHM-002000,588,Chemical,CX,C,X,1686929.89,0.0087,5933,1.58,0.1755,Reduce,Reserve,144,462,DHL-WH-TX03,98.6525
ELC-001454,589,Consumer Electronics,CY,C,Y,1682616.0,0.0087,5200,2.06,0.601,Review,Reserve,177,126,DHL-WH-TX03,98.6612
CHM-000296,590,Chemical,CY,C,Y,1656690.68,0.0085,11369,3.07,0.5892,Review,Reserve,265,220,DHL-WH-NJ01,98.6697
PHM-000437,591,Pharmaceutical,CX,C,X,1647857.16,0.0085,7141,4.04,0.1729,Reduce,Reserve,147,35,DHL-WH-NJ01,98.6782
ELC-000358,592,Consumer Electronics,CY,C,Y,1613229.9,0.0083,2526,4.73,0.3206,Review,Reserve,91,177,DHL-WH-IL02,98.6865
ELC-001585,593,Consumer Electronics,CY,C,Y,1608449.37,0.0083,6897,2.01,0.4469,Review,Reserve,237,116,DHL-WH-NJ01,98.6948
FSH-000150,594,Fashion & Apparel,CY,C,Y,1603219.84,0.0082,10939,3.83,0.5872,Review,Reserve,224,165,DHL-WH-NJ01,98.703
FMC-001657,595,FMCG,CX,C,X,1597849.5,0.0082,79495,1.55,0.258,Reduce,Reserve,82,140,DHL-WH-IL02,98.7112
PHM-000515,596,Pharmaceutical,CX,C,X,1584200.13,0.0081,2559,2.47,0.188,Reduce,Reserve,194,27,DHL-WH-IL02,98.7193
FSH-000058,597,Fashion & Apparel,CY,C,Y,1575845.0,0.0081,7100,1.68,0.4087,Review,Reserve,174,595,DHL-WH-IL02,98.7274
IND-000158,598,Industrial,CX,C,X,1568887.83,0.0081,12279,2.34,0.1619,Reduce,Reserve,166,112,DHL-WH-NJ01,98.7355
HLT-001570,599,Healthcare,CY,C,Y,1554217.1,0.008,6518,2.03,0.3886,Review,Reserve,61,234,DHL-WH-TX03,98.7435
AUT-001078,600,Automotive,CY,C,Y,1539408.3,0.0079,11190,2.85,0.6348,Review,Reserve,198,184,DHL-WH-TX03,98.7514
AUT-000593,601,Automotive,CY,C,Y,1538257.82,0.0079,8767,4.55,0.3935,Review,Reserve,71,514,DHL-WH-IL02,98.7593
FMC-001318,602,FMCG,CY,C,Y,1523454.52,0.0078,37303,2.54,0.4606,Review,Reserve,54,486,DHL-WH-TX03,98.7671
FSH-001331,603,Fashion & Apparel,CY,C,Y,1503075.42,0.0077,7326,3.15,0.3872,Review,Reserve,104,87,DHL-WH-TX03,98.7748
PHM-001946,604,Pharmaceutical,CY,C,Y,1471338.44,0.0076,9724,3.26,0.608,Review,Reserve,267,200,DHL-WH-TX03,98.7824
ELC-001859,605,Consumer Electronics,CX,C,X,1469060.82,0.0076,11853,2.65,0.2783,Reduce,Reserve,165,88,DHL-WH-TX03,98.79
ELC-001479,606,Consumer Electronics,CY,C,Y,1460888.88,0.0075,4542,3.12,0.581,Review,Reserve,269,488,DHL-WH-TX03,98.7975
AUT-001678,607,Automotive,CX,C,X,1449806.4,0.0075,6384,2.25,0.1744,Reduce,Reserve,30,153,DHL-WH-IL02,98.805
HLT-000386,608,Healthcare,CY,C,Y,1432578.28,0.0074,9002,2.8,0.4093,Review,Reserve,137,515,DHL-WH-NJ01,98.8124
FSH-000619,609,Fashion & Apparel,CX,C,X,1428107.1,0.0073,7707,3.52,0.242,Reduce,Reserve,101,320,DHL-WH-TX03,98.8197
PHM-000390,610,Pharmaceutical,CY,C,Y,1425200.3,0.0073,3170,3.33,0.5651,Review,Reserve,102,28,DHL-WH-NJ01,98.827
CHM-001494,611,Chemical,CY,C,Y,1419341.23,0.0073,2983,5.42,0.6034,Review,Reserve,258,418,DHL-WH-NJ01,98.8343
IND-001725,612,Industrial,CY,C,Y,1401046.5,0.0072,1050,3.75,0.5446,Review,Reserve,32,594,DHL-WH-NJ01,98.8415
HLT-001051,613,Healthcare,CX,C,X,1378527.36,0.0071,3488,2.85,0.1802,Reduce,Reserve,195,94,DHL-WH-NJ01,98.8486
PHM-000980,614,Pharmaceutical,CY,C,Y,1361150.56,0.007,5159,3.29,0.3971,Review,Reserve,175,357,DHL-WH-IL02,98.8556
FMC-001101,615,FMCG,CX,C,X,1360784.16,0.007,44124,2.07,0.2641,Reduce,Reserve,170,436,DHL-WH-NJ01,98.8626
CHM-000569,616,Chemical,CY,C,Y,1353484.2,0.007,4395,2.84,0.5784,Review,Reserve,192,445,DHL-WH-TX03,98.8696
IND-000265,617,Industrial,CX,C,X,1351771.2,0.007,754,2.96,0.2001,Reduce,Reserve,101,259,DHL-WH-TX03,98.8766
ELC-000696,618,Consumer Electronics,CY,C,Y,1346699.53,0.0069,7283,3.05,0.5547,Review,Reserve,179,333,DHL-WH-TX03,98.8835
FSH-000767,619,Fashion & Apparel,CY,C,Y,1340229.2,0.0069,8990,1.95,0.5858,Review,Reserve,156,273,DHL-WH-TX03,98.8904
FMC-000262,620,FMCG,CY,C,Y,1331999.01,0.0068,52669,4.13,0.4388,Review,Reserve,37,274,DHL-WH-NJ01,98.8972
FMC-000319,621,FMCG,CY,C,Y,1322905.44,0.0068,36994,3.1,0.3312,Review,Reserve,229,93,DHL-WH-IL02,98.904
PHM-000547,622,Pharmaceutical,CX,C,X,1312822.19,0.0068,12349,1.81,0.1633,Reduce,Reserve,214,226,DHL-WH-IL02,98.9108
PHM-001623,623,Pharmaceutical,CY,C,Y,1311902.37,0.0067,9759,2.56,0.5754,Review,Reserve,91,569,DHL-WH-TX03,98.9175
CHM-001593,624,Chemical,CX,C,X,1306349.73,0.0067,2807,2.32,0.1847,Reduce,Reserve,177,179,DHL-WH-NJ01,98.9242
FSH-000633,625,Fashion & Apparel,CY,C,Y,1305106.2,0.0067,5580,3.03,0.3819,Review,Reserve,287,199,DHL-WH-IL02,98.9309
HLT-000370,626,Healthcare,CY,C,Y,1301144.04,0.0067,4347,3.67,0.5661,Review,Reserve,116,309,DHL-WH-NJ01,98.9376
FMC-000807,627,FMCG,CY,C,Y,1266678.42,0.0065,42378,3.15,0.6031,Review,Reserve,55,538,DHL-WH-TX03,98.9441
HLT-000748,628,Healthcare,CY,C,Y,1259869.38,0.0065,5379,3.23,0.5767,Review,Reserve,48,505,DHL-WH-NJ01,98.9506
FSH-000758,629,Fashion & Apparel,CX,C,X,1254065.19,0.0064,7329,2.83,0.2211,Reduce,Reserve,30,247,DHL-WH-IL02,98.957
FMC-001618,630,FMCG,CY,C,Y,1252681.8,0.0064,38145,2.31,0.3295,Review,Reserve,105,454,DHL-WH-TX03,98.9634
AUT-001775,631,Automotive,CY,C,Y,1249367.93,0.0064,4519,3.06,0.415,Review,Reserve,299,83,DHL-WH-NJ01,98.9698
HLT-001490,632,Healthcare,CY,C,Y,1244354.98,0.0064,2497,3.25,0.4238,Review,Reserve,26,73,DHL-WH-IL02,98.9762
HLT-000156,633,Healthcare,CY,C,Y,1214983.8,0.0062,3996,2.35,0.5833,Review,Reserve,84,103,DHL-WH-NJ01,98.9824
AUT-000128,634,Automotive,CY,C,Y,1183404.1,0.0061,12290,3.1,0.3726,Review,Reserve,136,576,DHL-WH-TX03,98.9885
FSH-000017,635,Fashion & Apparel,CY,C,Y,1174418.31,0.006,9323,3.11,0.5368,Review,Reserve,102,100,DHL-WH-IL02,98.9945
FSH-001916,636,Fashion & Apparel,CY,C,Y,1152004.5,0.0059,4425,3.67,0.3852,Review,Reserve,200,59,DHL-WH-IL02,99.0004
FMC-000405,637,FMCG,CY,C,Y,1144619.76,0.0059,23916,4.91,0.3444,Review,Reserve,184,487,DHL-WH-NJ01,99.0063
FSH-000554,638,Fashion & Apparel,CY,C,Y,1141985.52,0.0059,10452,3.56,0.3774,Review,Reserve,55,439,DHL-WH-IL02,99.0122
FMC-000120,639,FMCG,CY,C,Y,1132389.42,0.0058,39021,3.07,0.6039,Review,Reserve,185,180,DHL-WH-TX03,99.018
FMC-000325,640,FMCG,CY,C,Y,1117895.0,0.0057,83425,3.99,0.6007,Review,Reserve,122,562,DHL-WH-TX03,99.0237
FSH-001187,641,Fashion & Apparel,CY,C,Y,1117204.44,0.0057,5114,3.6,0.5823,Review,Reserve,290,305,DHL-WH-TX03,99.0294
CHM-000793,642,Chemical,CX,C,X,1105465.5,0.0057,6450,3.93,0.1752,Reduce,Reserve,121,518,DHL-WH-TX03,99.0351
HLT-001600,643,Healthcare,CY,C,Y,1104653.5,0.0057,8410,3.6,0.3796,Review,Reserve,279,152,DHL-WH-NJ01,99.0408
HLT-001185,644,Healthcare,CX,C,X,1088244.88,0.0056,6632,3.97,0.1706,Reduce,Reserve,116,500,DHL-WH-NJ01,99.0464
AUT-001712,645,Automotive,CY,C,Y,1079051.61,0.0055,3809,3.1,0.4003,Review,Reserve,23,230,DHL-WH-NJ01,99.0519
IND-001569,646,Industrial,CX,C,X,1070872.88,0.0055,7271,2.83,0.171,Reduce,Reserve,57,290,DHL-WH-TX03,99.0574
FMC-001424,647,FMCG,CY,C,Y,1059224.7,0.0054,62862,2.25,0.4539,Review,Reserve,123,552,DHL-WH-IL02,99.0628
FMC-000529,648,FMCG,CY,C,Y,1052379.9,0.0054,79365,3.61,0.471,Review,Reserve,38,544,DHL-WH-NJ01,99.0682
FMC-000444,649,FMCG,CY,C,Y,1035272.79,0.0053,14011,2.22,0.4115,Review,Reserve,62,304,DHL-WH-TX03,99.0735
HLT-001115,650,Healthcare,CX,C,X,1032676.62,0.0053,5167,4.8,0.1793,Reduce,Reserve,16,158,DHL-WH-TX03,99.0788
FSH-001609,651,Fashion & Apparel,CY,C,Y,1024996.32,0.0053,4184,3.57,0.3817,Review,Reserve,221,46,DHL-WH-TX03,99.0841
FSH-001390,652,Fashion & Apparel,CX,C,X,1020290.37,0.0052,7953,2.91,0.181,Reduce,Reserve,144,35,DHL-WH-IL02,99.0893
HLT-000332,653,Healthcare,CY,C,Y,1007985.0,0.0052,2750,2.75,0.3986,Review,Reserve,34,389,DHL-WH-IL02,99.0945
HLT-000105,654,Healthcare,CY,C,Y,1006827.29,0.0052,10171,3.2,0.5767,Review,Reserve,137,378,DHL-WH-TX03,99.0997
HLT-000283,655,Healthcare,CY,C,Y,1004677.96,0.0052,5954,3.18,0.3868,Review,Reserve,53,345,DHL-WH-IL02,99.1049
IND-000006,656,Industrial,CY,C,Y,999765.0,0.0051,780,3.85,0.4147,Review,Reserve,274,129,DHL-WH-IL02,99.11
IND-000724,657,Industrial,CY,C,Y,970990.92,0.005,1017,1.16,0.5638,Review,Reserve,104,317,DHL-WH-TX03,99.115
FMC-000937,658,FMCG,CY,C,Y,932675.76,0.0048,13252,3.49,0.6099,Review,Reserve,295,390,DHL-WH-NJ01,99.1198
FSH-000500,659,Fashion & Apparel,CX,C,X,925243.7,0.0048,6239,2.38,0.2297,Reduce,Reserve,87,110,DHL-WH-NJ01,99.1246
CHM-000189,660,Chemical,CY,C,Y,919344.66,0.0047,8439,4.1,0.5842,Review,Reserve,261,197,DHL-WH-TX03,99.1293
ELC-000773,661,Consumer Electronics,CY,C,Y,919227.38,0.0047,1238,3.9,0.302,Review,Reserve,116,175,DHL-WH-IL02,99.134
FMC-001985,662,FMCG,CY,C,Y,913172.08,0.0047,15394,2.93,0.5958,Review,Reserve,74,183,DHL-WH-IL02,99.1387
HLT-001855,663,Healthcare,CY,C,Y,912711.32,0.0047,4231,3.55,0.4222,Review,Reserve,177,427,DHL-WH-NJ01,99.1434
CHM-000277,664,Chemical,CX,C,X,912398.34,0.0047,6459,2.61,0.17,Reduce,Reserve,156,283,DHL-WH-IL02,99.1481
FSH-001939,665,Fashion & Apparel,CY,C,Y,894539.0,0.0046,8455,3.26,0.3958,Review,Reserve,256,387,DHL-WH-IL02,99.1527
HLT-000059,666,Healthcare,CY,C,Y,877626.9,0.0045,7857,1.82,0.3897,Review,Reserve,80,566,DHL-WH-TX03,99.1572
CHM-001619,667,Chemical,CX,C,X,867688.98,0.0045,6558,4.06,0.1734,Reduce,Reserve,22,533,DHL-WH-NJ01,99.1617
FMC-001753,668,FMCG,CY,C,Y,866047.5,0.0045,31550,2.35,0.5927,Review,Reserve,196,121,DHL-WH-NJ01,99.1662
CHM-000722,669,Chemical,CY,C,Y,862821.18,0.0044,10413,2.22,0.3976,Review,Reserve,45,296,DHL-WH-IL02,99.1706
PHM-001071,670,Pharmaceutical,CY,C,Y,846003.64,0.0044,2396,4.34,0.4171,Review,Reserve,224,444,DHL-WH-IL02,99.175
PHM-000377,671,Pharmaceutical,CY,C,Y,837235.85,0.0043,8921,2.7,0.3826,Review,Reserve,14,407,DHL-WH-NJ01,99.1793
FMC-000557,672,FMCG,CY,C,Y,829294.18,0.0043,10942,3.54,0.6312,Review,Reserve,227,343,DHL-WH-IL02,99.1836
AUT-001699,673,Automotive,CY,C,Y,819249.53,0.0042,6967,2.89,0.561,Review,Reserve,130,69,DHL-WH-TX03,99.1878
FSH-000108,674,Fashion & Apparel,CY,C,Y,811372.15,0.0042,3335,2.4,0.5877,Review,Reserve,83,429,DHL-WH-IL02,99.192
FMC-000366,675,FMCG,CY,C,Y,810748.1,0.0042,67282,2.95,0.4651,Review,Reserve,295,509,DHL-WH-IL02,99.1962
FMC-000402,676,FMCG,CY,C,Y,810026.14,0.0042,13046,3.8,0.5707,Review,Reserve,246,206,DHL-WH-IL02,99.2004
FMC-001248,677,FMCG,CY,C,Y,797738.25,0.0041,15123,4.76,0.5972,Review,Reserve,175,208,DHL-WH-IL02,99.2045
IND-000063,678,Industrial,CX,C,X,792180.99,0.0041,801,4.62,0.2127,Reduce,Reserve,212,310,DHL-WH-NJ01,99.2086
IND-000315,679,Industrial,CY,C,Y,787001.16,0.004,474,4.49,0.4209,Review,Reserve,102,365,DHL-WH-TX03,99.2126
FMC-001785,680,FMCG,CY,C,Y,782527.68,0.004,13464,2.88,0.4549,Review,Reserve,256,415,DHL-WH-TX03,99.2166
AUT-000426,681,Automotive,CY,C,Y,782466.94,0.004,9199,3.66,0.4176,Review,Reserve,49,129,DHL-WH-IL02,99.2206
HLT-001601,682,Healthcare,CY,C,Y,781141.71,0.004,7653,3.31,0.4045,Review,Reserve,84,259,DHL-WH-IL02,99.2246
FSH-000579,683,Fashion & Apparel,CY,C,Y,779668.8,0.004,3090,4.17,0.5899,Review,Reserve,175,71,DHL-WH-IL02,99.2286
ELC-001298,684,Consumer Electronics,CY,C,Y,774724.5,0.004,999,2.63,0.6266,Review,Reserve,152,68,DHL-WH-NJ01,99.2326
IND-001738,685,Industrial,CY,C,Y,773860.04,0.004,839,6.9,0.4325,Review,Reserve,273,488,DHL-WH-TX03,99.2366
PHM-000027,686,Pharmaceutical,CY,C,Y,764432.72,0.0039,964,4.52,0.5873,Review,Reserve,264,311,DHL-WH-TX03,99.2405
FMC-000234,687,FMCG,CY,C,Y,760203.39,0.0039,28187,2.94,0.4635,Review,Reserve,244,167,DHL-WH-IL02,99.2444
PHM-000739,688,Pharmaceutical,CY,C,Y,753464.76,0.0039,1083,2.05,0.3887,Review,Reserve,83,351,DHL-WH-IL02,99.2483
HLT-000853,689,Healthcare,CY,C,Y,749883.42,0.0039,9711,1.72,0.6157,Review,Reserve,156,459,DHL-WH-IL02,99.2522
HLT-000455,690,Healthcare,CX,C,X,746812.44,0.0038,10989,3.94,0.1632,Reduce,Reserve,56,459,DHL-WH-IL02,99.256
FMC-001378,691,FMCG,CY,C,Y,746052.12,0.0038,14013,3.15,0.4646,Review,Reserve,53,487,DHL-WH-TX03,99.2598
FSH-001799,692,Fashion & Apparel,CY,C,Y,745877.88,0.0038,4356,3.47,0.409,Review,Reserve,96,265,DHL-WH-NJ01,99.2636
PHM-001462,693,Pharmaceutical,CY,C,Y,737463.48,0.0038,4251,4.49,0.3741,Review,Reserve,258,23,DHL-WH-IL02,99.2674
FSH-001282,694,Fashion & Apparel,CY,C,Y,721589.6,0.0037,4408,3.3,0.3953,Review,Reserve,224,322,DHL-WH-IL02,99.2711
IND-001646,695,Industrial,CY,C,Y,711306.24,0.0037,768,2.14,0.4102,Review,Reserve,282,245,DHL-WH-NJ01,99.2748
FMC-000747,696,FMCG,CY,C,Y,703396.95,0.0036,12295,3.2,0.4414,Review,Reserve,35,521,DHL-WH-IL02,99.2784
FMC-000946,697,FMCG,CY,C,Y,698356.41,0.0036,10519,2.71,0.33,Review,Reserve,149,545,DHL-WH-NJ01,99.282
ELC-000376,698,Consumer Electronics,CY,C,Y,685604.75,0.0035,995,0.66,0.5788,Review,Reserve,239,120,DHL-WH-NJ01,99.2855
FSH-000104,699,Fashion & Apparel,CY,C,Y,675302.64,0.0035,7941,2.88,0.4056,Review,Reserve,158,593,DHL-WH-TX03,99.289
AUT-000567,700,Automotive,CX,C,X,675296.0,0.0035,9400,1.95,0.1667,Reduce,Reserve,158,30,DHL-WH-TX03,99.2925
FSH-001835,701,Fashion & Apparel,CX,C,X,673946.52,0.0035,3341,3.88,0.2692,Reduce,Reserve,93,403,DHL-WH-NJ01,99.296
PHM-001930,702,Pharmaceutical,CY,C,Y,672939.08,0.0035,1028,3.81,0.4194,Review,Reserve,114,178,DHL-WH-NJ01,99.2995
FSH-001841,703,Fashion & Apparel,CY,C,Y,666796.42,0.0034,9077,2.58,0.3901,Review,Reserve,231,193,DHL-WH-IL02,99.3029
IND-000255,704,Industrial,CY,C,Y,659551.2,0.0034,415,4.81,0.424,Review,Reserve,177,208,DHL-WH-TX03,99.3063
AUT-000280,705,Automotive,CY,C,Y,658027.0,0.0034,1121,2.41,0.5396,Review,Reserve,181,150,DHL-WH-TX03,99.3097
HLT-000073,706,Healthcare,CY,C,Y,654225.25,0.0034,9905,3.77,0.5949,Review,Reserve,97,205,DHL-WH-TX03,99.3131
IND-001933,707,Industrial,CY,C,Y,635226.46,0.0033,746,3.28,0.4048,Review,Reserve,91,558,DHL-WH-NJ01,99.3164
IND-000509,708,Industrial,CY,C,Y,633495.98,0.0033,767,4.19,0.5871,Review,Reserve,96,112,DHL-WH-TX03,99.3197
ELC-001121,709,Consumer Electronics,CY,C,Y,633054.24,0.0033,728,2.97,0.3791,Review,Reserve,195,263,DHL-WH-IL02,99.323
ELC-001819,710,Consumer Electronics,CY,C,Y,629005.6,0.0032,1270,1.89,0.3656,Review,Reserve,225,192,DHL-WH-IL02,99.3262
FMC-000247,711,FMCG,CY,C,Y,628842.24,0.0032,12844,3.1,0.4303,Review,Reserve,91,350,DHL-WH-NJ01,99.3294
FMC-000834,712,FMCG,CY,C,Y,615821.18,0.0032,13691,3.02,0.5761,Review,Reserve,257,86,DHL-WH-IL02,99.3326
FMC-001735,713,FMCG,CX,C,X,606994.04,0.0031,7121,1.76,0.2772,Reduce,Reserve,140,329,DHL-WH-IL02,99.3357
IND-000877,714,Industrial,CY,C,Y,602483.7,0.0031,609,2.49,0.4087,Review,Reserve,278,546,DHL-WH-NJ01,99.3388
HLT-001264,715,Healthcare,CY,C,Y,598625.3,0.0031,4082,3.2,0.4147,Review,Reserve,294,238,DHL-WH-NJ01,99.3419
FMC-001971,716,FMCG,CY,C,Y,598067.94,0.0031,9806,2.13,0.4626,Review,Reserve,248,473,DHL-WH-IL02,99.345
HLT-000095,717,Healthcare,CY,C,Y,592644.78,0.003,4074,3.1,0.3864,Review,Reserve,126,457,DHL-WH-IL02,99.348
FMC-001662,718,FMCG,CY,C,Y,581126.4,0.003,12960,3.72,0.5854,Review,Reserve,52,460,DHL-WH-IL02,99.351
FMC-001901,719,FMCG,CY,C,Y,575105.7,0.003,48126,4.25,0.6143,Review,Reserve,208,558,DHL-WH-IL02,99.354
FMC-001299,720,FMCG,CY,C,Y,569983.4,0.0029,9730,4.32,0.6228,Review,Reserve,254,591,DHL-WH-TX03,99.3569
IND-000359,721,Industrial,CX,C,X,569073.01,0.0029,1013,2.91,0.1771,Reduce,Reserve,108,67,DHL-WH-TX03,99.3598
ELC-001107,722,Consumer Electronics,CY,C,Y,561882.64,0.0029,1012,3.18,0.4037,Review,Reserve,120,570,DHL-WH-TX03,99.3627
IND-000429,723,Industrial,CY,C,Y,551868.68,0.0028,502,1.85,0.5476,Review,Reserve,299,574,DHL-WH-NJ01,99.3655
FMC-000963,724,FMCG,CY,C,Y,548241.9,0.0028,12970,6.09,0.4542,Review,Reserve,78,96,DHL-WH-NJ01,99.3683
IND-000480,725,Industrial,CY,C,Y,545894.9,0.0028,505,0.72,0.5777,Review,Reserve,55,56,DHL-WH-TX03,99.3711
FMC-001296,726,FMCG,CY,C,Y,542029.18,0.0028,7183,3.46,0.5914,Review,Reserve,189,227,DHL-WH-NJ01,99.3739
PHM-000458,727,Pharmaceutical,CY,C,Y,541994.83,0.0028,923,1.91,0.6013,Review,Reserve,181,310,DHL-WH-NJ01,99.3767
ELC-001884,728,Consumer Electronics,CY,C,Y,541533.63,0.0028,627,2.63,0.4919,Review,Reserve,87,87,DHL-WH-TX03,99.3795
FSH-001732,729,Fashion & Apparel,CX,C,X,537687.98,0.0028,14369,1.73,0.2149,Reduce,Reserve,25,291,DHL-WH-TX03,99.3823
FMC-001147,730,FMCG,CY,C,Y,537026.25,0.0028,10085,2.22,0.4344,Review,Reserve,21,307,DHL-WH-IL02,99.3851
FMC-001461,731,FMCG,CX,C,X,536692.92,0.0028,8348,3.0,0.2361,Reduce,Reserve,51,40,DHL-WH-TX03,99.3879
FMC-000271,732,FMCG,CY,C,Y,533233.44,0.0027,12769,3.55,0.3276,Review,Reserve,263,461,DHL-WH-IL02,99.3906
AUT-001344,733,Automotive,CY,C,Y,526676.67,0.0027,3351,2.04,0.3933,Review,Reserve,14,470,DHL-WH-NJ01,99.3933
FMC-000549,734,FMCG,CY,C,Y,521557.26,0.0027,51033,3.04,0.6328,Review,Reserve,196,36,DHL-WH-NJ01,99.396
ELC-000934,735,Consumer Electronics,CY,C,Y,512132.4,0.0026,1059,2.56,0.4587,Review,Reserve,164,44,DHL-WH-NJ01,99.3986
FSH-000957,736,Fashion & Apparel,CY,C,Y,511147.2,0.0026,2656,1.17,0.4156,Review,Reserve,170,561,DHL-WH-IL02,99.4012
FMC-001470,737,FMCG,CY,C,Y,504776.65,0.0026,12763,2.55,0.6412,Review,Reserve,242,583,DHL-WH-NJ01,99.4038
IND-001548,738,Industrial,CY,C,Y,503041.5,0.0026,450,1.95,0.5408,Review,Reserve,87,391,DHL-WH-NJ01,99.4064
ELC-000838,739,Consumer Electronics,CY,C,Y,502149.8,0.0026,692,4.92,0.5821,Review,Reserve,155,447,DHL-WH-NJ01,99.409
FSH-000605,740,Fashion & Apparel,CY,C,Y,500103.72,0.0026,8948,2.86,0.5779,Review,Reserve,184,27,DHL-WH-NJ01,99.4116
FMC-000166,741,FMCG,CY,C,Y,495014.71,0.0025,12599,3.53,0.4186,Review,Reserve,268,412,DHL-WH-TX03,99.4141
FMC-000235,742,FMCG,CY,C,Y,493503.7,0.0025,8290,1.88,0.4635,Review,Reserve,166,459,DHL-WH-TX03,99.4166
PHM-000505,743,Pharmaceutical,CX,C,X,484638.33,0.0025,753,1.35,0.1969,Reduce,Reserve,74,309,DHL-WH-IL02,99.4191
FMC-001025,744,FMCG,CY,C,Y,480386.0,0.0025,12070,2.88,0.5592,Review,Reserve,148,288,DHL-WH-IL02,99.4216
CHM-001478,745,Chemical,CY,C,Y,479713.6,0.0025,11314,2.57,0.6236,Review,Reserve,75,352,DHL-WH-NJ01,99.4241
ELC-000349,746,Consumer Electronics,CY,C,Y,479690.84,0.0025,892,2.45,0.3467,Review,Reserve,155,179,DHL-WH-IL02,99.4266
FMC-001027,747,FMCG,CX,C,X,476630.4,0.0025,7580,3.86,0.2849,Reduce,Reserve,131,328,DHL-WH-NJ01,99.4291
AUT-001401,748,Automotive,CY,C,Y,474242.7,0.0024,1137,1.56,0.5982,Review,Reserve,169,109,DHL-WH-NJ01,99.4315
ELC-000697,749,Consumer Electronics,CY,C,Y,468969.76,0.0024,658,4.43,0.5904,Review,Reserve,166,47,DHL-WH-IL02,99.4339
AUT-001624,750,Automotive,CX,C,X,466418.79,0.0024,823,3.21,0.2071,Reduce,Reserve,112,82,DHL-WH-IL02,99.4363
